time,ax,ay,az,imid,cf
0.0,9.572006,-0.12449646,2.0829468,1.0,0
0.004425049,9.567215,-0.1197052,2.087738,1.0,0
0.00881958,9.572006,-0.0909729,1.9584503,1.0,0
0.013244629,9.5767975,-0.05265808,1.8961945,1.0,0
0.017669678,9.634262,-0.11491394,2.1595612,1.0,0
0.022094727,9.62468,0.028717041,1.953659,1.0,0
0.026519776,9.60553,-0.14364624,2.0925293,1.0,0
0.030914307,9.653412,-0.04788208,2.015915,1.0,0
0.035339356,9.490601,-0.10055542,2.0446472,1.0,0
0.039764404,9.548065,-0.08139038,2.0829468,1.0,0
0.044189453,9.706085,-0.17237854,2.0446472,1.0,0
0.048583985,9.548065,-0.22026062,2.2170258,1.0,0
0.053009033,9.461884,-0.0909729,2.039856,1.0,0
0.057434082,9.548065,-0.1197052,1.8818359,1.0,0
0.061859131,9.485825,-0.09576416,2.1164703,1.0,0
0.06628418,9.485825,-0.09576416,2.1164703,1.0,0
0.070678711,9.485825,-0.09576416,2.1164703,1.0,0
0.07510376,9.533707,-0.15800476,2.1452026,1.0,0
0.079528809,9.533707,-0.15800476,2.1452026,1.0,0
0.083953858,9.643829,-0.16279602,2.1930847,1.0,0
0.088348389,9.62468,-0.15322876,2.2170258,1.0,0
0.092773438,9.524124,-0.24420166,2.202652,1.0,0
0.097198486,9.519333,-0.07661438,2.0254822,1.0,0
0.101623535,9.519333,-0.07661438,2.0254822,1.0,0
0.106018067,9.595947,-0.11012268,2.3271637,1.0,0
0.110443115,9.533707,-0.07182312,2.1404114,1.0,0
0.114868164,9.572006,-0.10055542,2.269699,1.0,0
0.119293213,9.476242,-0.22984314,2.2601166,1.0,0
0.123718262,9.476242,-0.22984314,2.2601166,1.0,0
0.128112793,9.5767975,-0.10055542,2.1068878,1.0,0
0.132537842,9.567215,-0.24420166,2.2601166,1.0,0
0.136962891,9.581589,-0.15800476,2.173935,1.0,0
0.14138794,9.60553,-0.009567261,2.0494232,1.0,0
0.145782471,9.595947,-0.10533142,2.1835022,1.0,0
0.15020752,9.62468,-0.028717041,2.0063324,1.0,0
0.154632569,9.581589,-0.04309082,2.0685883,1.0,0
0.159057617,9.543274,-0.1819458,2.1930847,1.0,0
0.163452149,9.567215,-0.11491394,2.1835022,1.0,0
0.167877197,9.5767975,-0.10055542,1.8243713,1.0,0
0.172302246,9.46666,-0.0909729,2.0590057,1.0,0
0.176727295,9.500183,-0.15322876,2.0829468,1.0,0
0.181152344,9.552856,-0.10533142,2.0542145,1.0,0
0.185546875,9.629471,-0.03829956,2.0207062,1.0,0
0.189971924,9.629471,-0.03829956,2.0207062,1.0,0
0.194396973,9.533707,-0.16279602,1.9680328,1.0,0
0.198822022,9.595947,-0.07182312,1.9728088,1.0,0
0.203216553,9.485825,-0.13885498,2.0781555,1.0,0
0.207641602,9.60553,-0.18673706,2.111679,1.0,0
0.212066651,9.639053,-0.05265808,2.0111237,1.0,0
0.216491699,9.648621,-0.1484375,2.2409668,1.0,0
0.220916748,9.572006,-0.08139038,2.0446472,1.0,0
0.225311279,9.528915,-0.04309082,1.9728088,1.0,0
0.229736328,9.509766,-0.10055542,2.1404114,1.0,0
0.234161377,9.557648,-0.12449646,2.2313843,1.0,0
0.238586426,9.552856,-0.16279602,2.1404114,1.0,0
0.242980957,9.500183,-0.1819458,1.9488678,1.0,0
0.247406006,9.648621,-0.26335144,2.0925293,1.0,0
0.251800537,9.481033,-0.0909729,2.2936401,1.0,0
0.256225586,9.58638,-0.07661438,2.2553253,1.0,0
0.260650635,9.58638,-0.19152832,2.202652,1.0,0
0.265045166,9.572006,-0.07661438,2.1212616,1.0,0
0.269439697,9.720444,-0.0909729,2.2553253,1.0,0
0.273803711,9.495392,-0.06703186,2.2936401,1.0,0
0.278167725,9.562439,-0.21546936,2.1452026,1.0,0
0.282531738,9.514557,-0.15800476,2.1882935,1.0,0
0.286895752,9.595947,-0.004776001,1.9919739,1.0,0
0.291259766,9.619888,-0.08618164,2.1643524,1.0,0
0.295623779,9.533707,-0.17237854,2.0829468,1.0,0
0.299987793,9.595947,0.028717041,2.0925293,1.0,0
0.304351807,9.42836,-0.08618164,2.15477,1.0,0
0.30871582,9.524124,-0.17237854,2.111679,1.0,0
0.313079834,9.610321,-0.18673706,2.0590057,1.0,0
0.317443848,9.533707,-0.07182312,2.1164703,1.0,0
0.321807861,9.533707,-0.07182312,2.1164703,1.0,0
0.326171875,9.533707,-0.07182312,2.1164703,1.0,0
0.330535889,9.528915,-0.12927246,2.0350647,1.0,0
0.334899903,9.60553,-0.16279602,1.9967499,1.0,0
0.339294434,9.524124,-0.22026062,2.178711,1.0,0
0.343658447,9.610321,-0.14364624,1.9680328,1.0,0
0.348022461,9.615112,-0.06703186,2.0015411,1.0,0
0.352386475,9.639053,-0.11491394,2.087738,1.0,0
0.356750488,9.557648,-0.0622406,2.1452026,1.0,0
0.361114502,9.552856,-0.1484375,2.221817,1.0,0
0.365478516,9.519333,-0.08618164,2.1020966,1.0,0
0.369842529,9.490601,-0.0622406,2.0542145,1.0,0
0.374206543,9.485825,-0.08139038,2.1308289,1.0,0
0.378570557,9.485825,-0.0909729,2.0685883,1.0,0
0.38293457,9.46666,-0.11491394,2.1068878,1.0,0
0.387298584,9.46666,-0.11491394,2.1068878,1.0,0
0.391662598,9.60553,-0.10055542,2.1499786,1.0,0
0.396026611,9.58638,-0.15800476,2.039856,1.0,0
0.400390625,9.46666,-0.15322876,2.0446472,1.0,0
0.404754639,9.524124,-0.12927246,1.929718,1.0,0
0.40914917,9.658203,-0.2106781,2.173935,1.0,0
0.413513184,9.514557,-0.1197052,2.1930847,1.0,0
0.417877197,9.591171,-0.004776001,2.13562,1.0,0
0.422241211,9.519333,-0.12449646,2.0925293,1.0,0
0.426605225,9.615112,-0.22505188,2.0733643,1.0,0
0.430969238,9.46666,-0.07661438,2.1930847,1.0,0
0.435333252,9.591171,-0.11491394,2.1164703,1.0,0
0.439697266,9.476242,-0.12449646,2.2122345,1.0,0
0.444061279,9.562439,-0.16758728,2.015915,1.0,0
0.448425293,9.528915,-0.14364624,1.9919739,1.0,0
0.452789307,9.533707,-0.028717041,1.9345093,1.0,0
0.45715332,9.581589,-0.27293396,2.063797,1.0,0
0.461517334,9.461884,-0.09576416,1.9776001,1.0,0
0.465881348,9.46666,-0.15322876,2.0781555,1.0,0
0.470245361,9.500183,-0.12449646,1.9919739,1.0,0
0.474609375,9.528915,-0.13885498,2.1020966,1.0,0
0.479003906,9.543274,-0.07661438,2.0781555,1.0,0
0.48336792,9.457092,-0.1771698,2.0781555,1.0,0
0.487731934,9.533707,-0.11012268,2.087738,1.0,0
0.492095947,9.610321,-0.10533142,1.9584503,1.0,0
0.496459961,9.552856,-0.10055542,2.1595612,1.0,0
0.500823975,9.581589,-0.19152832,2.0542145,1.0,0
0.505187988,9.600739,-0.12449646,2.0350647,1.0,0
0.509552002,9.581589,-0.08618164,2.0302734,1.0,0
0.513916016,9.634262,-0.17237854,2.0494232,1.0,0
0.518280029,9.538498,-0.12449646,1.8531036,1.0,0
0.522644043,9.543274,-0.08618164,1.9105682,1.0,0
0.527008057,9.533707,-0.03829956,2.015915,1.0,0
0.53137207,9.600739,-0.07182312,2.087738,1.0,0
0.535736084,9.552856,-0.0143585205,2.0254822,1.0,0
0.540100098,9.528915,-0.05744934,2.1835022,1.0,0
0.544464111,9.572006,-0.16758728,2.197876,1.0,0
0.548858643,9.600739,-0.07661438,2.0685883,1.0,0
0.553222656,9.567215,-0.13885498,2.015915,1.0,0
0.55758667,9.528915,-0.13885498,2.221817,1.0,0
0.561950684,9.514557,-0.10055542,2.1020966,1.0,0
0.566314697,9.667786,0.0,2.0781555,1.0,0
0.570678711,9.5767975,-0.04788208,2.0542145,1.0,0
0.575042725,9.5767975,-0.04788208,2.0542145,1.0,0
0.579406738,9.481033,-0.11012268,1.9967499,1.0,0
0.58404541,9.653412,-0.03829956,1.9967499,1.0,0
0.588684082,9.653412,-0.03829956,1.9967499,1.0,0
0.593322754,9.528915,-0.17237854,2.063797,1.0,0
0.597961426,9.567215,-0.03829956,2.0063324,1.0,0
0.602600098,9.600739,-0.07182312,1.8674622,1.0,0
0.60723877,9.610321,-0.009567261,1.9488678,1.0,0
0.611877442,9.509766,-0.08139038,1.9440765,1.0,0
0.616485596,9.567215,-0.13406372,2.0063324,1.0,0
0.621124268,9.543274,-0.02394104,1.9153595,1.0,0
0.62576294,9.62468,-0.07661438,2.0111237,1.0,0
0.630401611,9.490601,-0.10055542,1.9345093,1.0,0
0.635040283,9.591171,-0.1197052,1.9488678,1.0,0
0.639678955,9.600739,-0.04788208,2.063797,1.0,0
0.644317627,9.557648,-0.14364624,2.1068878,1.0,0
0.648956299,9.567215,-0.0909729,2.087738,1.0,0
0.653594971,9.533707,-0.07182312,1.9249268,1.0,0
0.657806397,9.595947,-0.13406372,2.1835022,1.0,0
0.661895752,9.58638,-0.10533142,2.0254822,1.0,0
0.665985108,9.62468,-0.13885498,1.9919739,1.0,0
0.670074463,9.672562,-0.04309082,1.9919739,1.0,0
0.674163819,9.524124,-0.0909729,2.0302734,1.0,0
0.678253174,9.557648,-0.12927246,2.087738,1.0,0
0.682342529,9.600739,-0.13885498,2.087738,1.0,0
0.686431885,9.4379425,-0.12927246,1.9105682,1.0,0
0.69052124,9.533707,-0.10533142,2.15477,1.0,0
0.694610596,9.572006,-0.11491394,2.0207062,1.0,0
0.698699951,9.519333,-0.13885498,2.1404114,1.0,0
0.702789307,9.543274,-0.10533142,1.9680328,1.0,0
0.706878662,9.600739,-0.04788208,2.0254822,1.0,0
0.710968018,9.490601,-0.11491394,2.1595612,1.0,0
0.715637207,9.706085,-0.10533142,2.0781555,1.0,0
0.720306397,9.706085,-0.10533142,2.0781555,1.0,0
0.725006104,9.581589,-0.15800476,2.0111237,1.0,0
0.729675293,9.619888,-0.10055542,1.9967499,1.0,0
0.734375,9.557648,-0.09576416,2.087738,1.0,0
0.73904419,9.600739,-0.12449646,1.9680328,1.0,0
0.743743897,9.514557,-0.15322876,1.9584503,1.0,0
0.748413086,9.538498,-0.13885498,1.9967499,1.0,0
0.753112793,9.548065,-0.16758728,2.1020966,1.0,0
0.757781983,9.615112,-0.12927246,2.0925293,1.0,0
0.76248169,9.500183,-0.01914978,2.1020966,1.0,0
0.767150879,9.667786,-0.11012268,2.0254822,1.0,0
0.771850586,9.524124,-0.03829956,2.0111237,1.0,0
0.776519776,9.572006,-0.08618164,2.0254822,1.0,0
0.780944824,9.581589,-0.0143585205,2.1260376,1.0,0
0.785339356,9.509766,-0.11012268,1.9776001,1.0,0
0.789764404,9.433151,-0.004776001,2.087738,1.0,0
0.794158936,9.528915,-0.10055542,2.087738,1.0,0
0.798583985,9.567215,-0.08139038,1.9776001,1.0,0
0.802978516,9.552856,-0.1771698,2.039856,1.0,0
0.807373047,9.600739,-0.1197052,2.0494232,1.0,0
0.811798096,9.514557,-0.16279602,2.1404114,1.0,0
0.816192627,9.44751,-0.1197052,2.0781555,1.0,0
0.820617676,9.5767975,-0.0909729,2.0207062,1.0,0
0.825012207,9.567215,-0.13885498,1.9201355,1.0,0
0.829437256,9.567215,-0.13885498,1.9201355,1.0,0
0.833831787,9.5767975,-0.04788208,2.0111237,1.0,0
0.838226319,9.557648,-0.10055542,1.9728088,1.0,0
0.842651367,9.552856,-0.1197052,1.9105682,1.0,0
0.847045899,9.572006,-0.07182312,2.0207062,1.0,0
0.851470947,9.572006,-0.0909729,2.0302734,1.0,0
0.855865479,9.572006,-0.0909729,2.0302734,1.0,0
0.860290528,9.595947,-0.12449646,1.8722534,1.0,0
0.864685059,9.639053,-0.08139038,2.0207062,1.0,0
0.86907959,9.615112,-0.20111084,2.0925293,1.0,0
0.873504639,9.524124,-0.004776001,1.953659,1.0,0
0.87789917,9.595947,-0.01914978,1.9680328,1.0,0
0.882324219,9.591171,-0.12927246,1.9584503,1.0,0
0.88671875,9.500183,-0.1819458,2.0254822,1.0,0
0.891143799,9.504974,-0.11491394,2.0590057,1.0,0
0.89553833,9.552856,-0.06703186,2.1404114,1.0,0
0.899963379,9.648621,-0.19631958,2.0925293,1.0,0
0.90435791,9.5767975,-0.12927246,2.0733643,1.0,0
0.908752442,9.62468,-0.07182312,1.9632416,1.0,0
0.91317749,9.58638,-0.004776001,2.197876,1.0,0
0.917572022,9.58638,-0.04788208,2.0302734,1.0,0
0.92199707,9.610321,-0.12449646,2.015915,1.0,0
0.926391602,9.548065,-0.04788208,2.1308289,1.0,0
0.930816651,9.696503,-0.11491394,2.0925293,1.0,0
0.935211182,9.538498,-0.17237854,2.039856,1.0,0
0.939605713,9.528915,-0.0622406,2.1499786,1.0,0
0.944030762,9.58638,-0.11012268,1.8818359,1.0,0
0.948425293,9.509766,-0.05744934,1.8052216,1.0,0
0.952850342,9.595947,-0.10055542,2.0254822,1.0,0
0.957244873,9.481033,-0.1197052,2.087738,1.0,0
0.961669922,9.60553,-0.04788208,2.0542145,1.0,0
0.966064453,9.610321,-0.08618164,2.0254822,1.0,0
0.970458985,9.653412,-0.08139038,1.953659,1.0,0
0.974884033,9.619888,-0.15322876,1.9393005,1.0,0
0.979278565,9.538498,-0.19631958,1.9249268,1.0,0
0.983703613,9.595947,-0.04309082,1.9967499,1.0,0
0.988098145,9.595947,-0.04309082,1.9967499,1.0,0
0.992523194,9.543274,-0.1197052,1.9393005,1.0,0
0.996917725,9.5767975,-0.1771698,2.2744904,1.0,0
1.001342774,9.629471,-0.07182312,2.0207062,1.0,0
1.005737305,9.629471,-0.08618164,1.9345093,1.0,0
1.010131836,9.629471,-0.05744934,1.9393005,1.0,0
1.014556885,9.639053,-0.18673706,1.9823914,1.0,0
1.018951416,9.615112,-0.028717041,2.015915,1.0,0
1.023376465,9.634262,-0.08618164,1.9919739,1.0,0
1.027770996,9.600739,-0.1197052,2.1308289,1.0,0
1.032196045,9.691727,-0.028717041,2.0973206,1.0,0
1.036590576,9.557648,-0.0335083,2.221817,1.0,0
1.040985108,9.591171,-0.02394104,2.0446472,1.0,0
1.045410156,9.662994,-0.15322876,2.0590057,1.0,0
1.049804688,9.648621,-0.11491394,2.0302734,1.0,0
1.054229736,9.653412,-0.10533142,1.9776001,1.0,0
1.058624268,9.701294,-0.03829956,2.0925293,1.0,0
1.063049317,9.519333,-0.16758728,2.0973206,1.0,0
1.067443848,9.672562,-0.03829956,1.9728088,1.0,0
1.071868897,9.686935,-0.17237854,1.9345093,1.0,0
1.076263428,9.595947,-0.0909729,1.9009857,1.0,0
1.080657959,9.595947,-0.0909729,1.9009857,1.0,0
1.085083008,9.619888,-0.14364624,1.7381897,1.0,0
1.089477539,9.533707,-0.10533142,1.905777,1.0,0
1.093902588,9.595947,-0.19152832,1.9153595,1.0,0
1.098297119,9.648621,-0.05265808,2.0015411,1.0,0
1.102722168,9.509766,-0.10055542,2.0207062,1.0,0
1.107116699,9.46666,-0.07182312,2.0733643,1.0,0
1.111511231,9.524124,0.0335083,2.1212616,1.0,0
1.115936279,9.495392,-0.028717041,1.9728088,1.0,0
1.120330811,9.495392,-0.028717041,1.9728088,1.0,0
1.12475586,9.528915,-0.1819458,2.063797,1.0,0
1.129150391,9.457092,-0.13406372,2.0015411,1.0,0
1.13357544,9.557648,-0.0909729,1.9584503,1.0,0
1.137969971,9.581589,-0.0335083,2.111679,1.0,0
1.142364502,9.658203,-0.04309082,2.015915,1.0,0
1.146789551,9.658203,-0.14364624,2.1643524,1.0,0
1.151184082,9.634262,-0.13885498,2.1308289,1.0,0
1.155609131,9.519333,-0.05265808,2.0542145,1.0,0
1.160003662,9.662994,0.01914978,2.0685883,1.0,0
1.164428711,9.562439,-0.009567261,2.0781555,1.0,0
1.168823242,9.552856,-0.19631958,1.9680328,1.0,0
1.173248291,9.648621,-0.02394104,1.9009857,1.0,0
1.177642822,9.572006,-0.12449646,1.9823914,1.0,0
1.182037354,9.552856,-0.11012268,1.8531036,1.0,0
1.186462403,9.62468,-0.08618164,1.9009857,1.0,0
1.190856934,9.619888,-0.23461914,1.7764893,1.0,0
1.195281983,9.519333,-0.18673706,1.5610046,1.0,0
1.199676514,9.62468,-0.009567261,1.8291626,1.0,0
1.204101563,9.552856,-0.01914978,1.8674622,1.0,0
1.208496094,9.533707,-0.19631958,1.9201355,1.0,0
1.212890625,9.538498,-0.05265808,2.1020966,1.0,0
1.217315674,9.533707,-0.12449646,2.0207062,1.0,0
1.221710205,9.519333,-0.19631958,2.1068878,1.0,0
1.226135254,9.691727,-0.14364624,2.2170258,1.0,0
1.230529785,9.667786,-0.15322876,1.9823914,1.0,0
1.234954834,9.519333,-0.1771698,2.1260376,1.0,0
1.239349365,9.60553,-0.1484375,2.1882935,1.0,0
1.243774414,9.552856,-0.028717041,2.0446472,1.0,0
1.248168945,9.500183,-0.10533142,2.0207062,1.0,0
1.252563477,9.552856,0.0335083,1.9728088,1.0,0
1.256988526,9.543274,-0.13406372,2.0111237,1.0,0
1.261383057,9.552856,-0.04788208,1.9201355,1.0,0
1.265808106,9.610321,-0.08618164,1.7908478,1.0,0
1.270202637,9.562439,-0.1197052,1.8148041,1.0,0
1.274627686,9.504974,-0.10533142,2.015915,1.0,0
1.279022217,9.581589,-0.11491394,2.0494232,1.0,0
1.283416748,9.648621,-0.10533142,1.9680328,1.0,0
1.287841797,9.572006,-0.02394104,1.9488678,1.0,0
1.292236328,9.610321,-0.10055542,2.0494232,1.0,0
1.296661377,9.5767975,-0.10055542,1.9440765,1.0,0
1.301055908,9.60553,-0.14364624,1.9440765,1.0,0
1.305480957,9.538498,-0.13406372,2.0207062,1.0,0
1.309875488,9.600739,-0.07661438,1.9249268,1.0,0
1.31427002,9.495392,-0.12449646,1.9440765,2.0,0
1.318695069,9.5767975,-0.13406372,1.8866272,2.0,0
1.3230896,9.619888,-0.14364624,1.8722534,2.0,0
1.327514649,9.500183,-0.13885498,1.9488678,2.0,0
1.33190918,9.500183,-0.13885498,1.9488678,2.0,0
1.336334229,9.461884,-0.11012268,2.039856,2.0,0
1.34072876,9.615112,-0.16279602,2.0542145,2.0,0
1.345153809,9.528915,-0.0909729,2.0685883,2.0,0
1.34954834,9.490601,-0.14364624,1.9249268,2.0,0
1.353942871,9.62468,-0.15800476,1.9153595,2.0,0
1.35836792,9.60553,-0.01914978,1.9823914,2.0,0
1.362762451,9.595947,-0.11491394,1.8818359,2.0,0
1.3671875,9.5767975,-0.08618164,1.8531036,2.0,0
1.371582031,9.658203,-0.15800476,1.9871826,2.0,0
1.37600708,9.667786,-0.10533142,1.9488678,2.0,0
1.380401611,9.548065,-0.08139038,1.8531036,2.0,0
1.384796143,9.538498,-0.13885498,1.9776001,2.0,0
1.389221192,9.538498,-0.13885498,1.9776001,2.0,0
1.393615723,9.600739,-0.07182312,1.8722534,2.0,0
1.398040772,9.677353,-0.20111084,2.0111237,2.0,0
1.402435303,9.600739,-0.0622406,2.0111237,2.0,0
1.406860352,9.619888,-0.04788208,2.015915,2.0,0
1.411254883,9.662994,-0.05265808,1.9871826,2.0,0
1.415679932,9.667786,-0.08618164,2.0207062,2.0,0
1.420074463,9.643829,-0.14364624,2.1499786,2.0,0
1.424468994,9.615112,-0.12449646,2.0685883,2.0,0
1.428894043,9.62468,-0.13885498,1.9823914,2.0,0
1.433288574,9.485825,-0.15800476,2.0925293,2.0,0
1.437713623,9.619888,-0.12927246,1.9871826,2.0,0
1.442108154,9.562439,-0.07661438,2.1068878,2.0,0
1.446533203,9.600739,-0.15322876,2.0015411,2.0,0
1.450927735,9.548065,-0.0622406,2.087738,2.0,0
1.455322266,9.634262,-0.11012268,1.9823914,2.0,0
1.459747315,9.533707,-0.03829956,1.9488678,2.0,0
1.464141846,9.552856,-0.03829956,1.9440765,2.0,0
1.468566895,9.639053,-0.05744934,2.2170258,2.0,0
1.472961426,9.461884,-0.09576416,1.8818359,2.0,0
1.477386475,9.629471,-0.0335083,2.1595612,2.0,0
1.481781006,9.691727,-0.10533142,2.0925293,2.0,0
1.486175537,9.552856,-0.04788208,1.9728088,2.0,0
1.490600586,9.5767975,-0.1484375,2.1260376,2.0,0
1.494995117,9.452301,-0.07182312,2.0350647,2.0,0
1.499420166,9.572006,-0.0909729,1.8961945,2.0,0
1.503814697,9.514557,-0.16758728,1.7333984,2.0,0
1.508239746,9.548065,-0.1484375,1.8483124,2.0,0
1.512634278,9.615112,0.009567261,1.8674622,2.0,0
1.517059326,9.528915,-0.20111084,1.8866272,2.0,0
1.521453858,9.528915,-0.20111084,1.8866272,2.0,0
1.525848389,9.639053,-0.02394104,2.0254822,2.0,0
1.530273438,9.710876,-0.0335083,1.9153595,2.0,0
1.534667969,9.581589,0.0335083,1.8770447,2.0,0
1.539093018,9.572006,-0.06703186,1.9584503,2.0,0
1.543487549,9.567215,-0.19631958,1.9919739,2.0,0
1.547912598,9.60553,-0.02394104,2.0685883,2.0,0
1.552307129,9.490601,-0.0622406,2.1691437,2.0,0
1.55670166,9.60553,-0.11012268,2.015915,2.0,0
1.561126709,9.524124,-0.15800476,2.0733643,2.0,0
1.56552124,9.662994,-0.11012268,1.953659,2.0,0
1.569946289,9.519333,-0.13885498,1.8961945,2.0,0
1.57434082,9.643829,-0.02394104,1.9488678,2.0,0
1.578765869,9.643829,-0.08618164,1.905777,2.0,0
1.583160401,9.643829,-0.08618164,1.905777,2.0,0
1.587585449,9.619888,-0.04309082,2.0973206,2.0,0
1.591979981,9.619888,-0.04309082,2.0973206,2.0,0
1.596374512,9.552856,-0.22505188,1.9728088,2.0,0
1.600799561,9.500183,-0.1197052,1.9728088,2.0,0
1.605194092,9.519333,-0.12449646,2.0494232,2.0,0
1.609619141,9.591171,-0.07661438,2.0063324,2.0,0
1.614013672,9.524124,-0.07661438,1.9680328,2.0,0
1.618438721,9.495392,-0.05265808,2.015915,2.0,0
1.622833252,9.5767975,-0.0622406,1.8770447,2.0,0
1.627227783,9.509766,-0.11012268,1.9632416,2.0,0
1.631652832,9.481033,-0.08139038,1.9105682,2.0,0
1.636047363,9.658203,-0.12927246,1.8770447,2.0,0
1.640472412,9.524124,-0.10055542,2.1595612,2.0,0
